sent_id	sentence	entity	uri
2021	"Dia ( Ibrahim ) berkata  "" Apakah kamu hendak membantahku tentang Allah  padahal Dia benar-benar telah memberi petunjuk kepadaku ? Aku"	Ibrahim	http://www.wikidata.org/entity/Q1768161
2021	"Dia ( Ibrahim ) berkata  "" Apakah kamu hendak membantahku tentang Allah  padahal Dia benar-benar telah memberi petunjuk kepadaku ? Aku"	Allah	http://www.wikidata.org/entity/Q2095353
2303	Maka  ingatlah nikmat-nikmat Allah dan janganlah kamu melakukan kejahatan di bumi dengan berbuat kerusakan .	Allah	http://www.wikidata.org/entity/Q2095353
2303	Maka  ingatlah nikmat-nikmat Allah dan janganlah kamu melakukan kejahatan di bumi dengan berbuat kerusakan .	bumi	http://www.wikidata.org/entity/Q2
927	Tidak ada tuhan selain Dia  Yang Mahaperkasa lagi Mahabijaksana .	Yang Mahaperkasa lagi Mahabijaksana	http://www.wikidata.org/entity/Q2095353
1309	Allah Maha Pengampun lagi Maha Penyayang .	Allah	http://www.wikidata.org/entity/Q2095353
2137	"Mereka menyediakan sebagian dari sesuatu yang Allah ciptakan  yaitu hasil tanaman dan hewan ternak  untuk Allah sambil berkata menurut persangkaan mereka  "" Ini untuk Allah dan yang ini untuk berhala-berhala kami . "" Bagian yang ( disediakan ) untuk berhala-berhala mereka tidak akan sampai kepada Allah  sedangkan bagian yang ( disediakan ) untuk Allah akan sampai pada berhala-berhala mereka ."	Allah	http://www.wikidata.org/entity/Q2095353
2137	"Mereka menyediakan sebagian dari sesuatu yang Allah ciptakan  yaitu hasil tanaman dan hewan ternak  untuk Allah sambil berkata menurut persangkaan mereka  "" Ini untuk Allah dan yang ini untuk berhala-berhala kami . "" Bagian yang ( disediakan ) untuk berhala-berhala mereka tidak akan sampai kepada Allah  sedangkan bagian yang ( disediakan ) untuk Allah akan sampai pada berhala-berhala mereka ."	Allah	http://www.wikidata.org/entity/Q2095353
2137	"Mereka menyediakan sebagian dari sesuatu yang Allah ciptakan  yaitu hasil tanaman dan hewan ternak  untuk Allah sambil berkata menurut persangkaan mereka  "" Ini untuk Allah dan yang ini untuk berhala-berhala kami . "" Bagian yang ( disediakan ) untuk berhala-berhala mereka tidak akan sampai kepada Allah  sedangkan bagian yang ( disediakan ) untuk Allah akan sampai pada berhala-berhala mereka ."	Allah	http://www.wikidata.org/entity/Q2095353
2137	"Mereka menyediakan sebagian dari sesuatu yang Allah ciptakan  yaitu hasil tanaman dan hewan ternak  untuk Allah sambil berkata menurut persangkaan mereka  "" Ini untuk Allah dan yang ini untuk berhala-berhala kami . "" Bagian yang ( disediakan ) untuk berhala-berhala mereka tidak akan sampai kepada Allah  sedangkan bagian yang ( disediakan ) untuk Allah akan sampai pada berhala-berhala mereka ."	Allah	http://www.wikidata.org/entity/Q2095353
2137	"Mereka menyediakan sebagian dari sesuatu yang Allah ciptakan  yaitu hasil tanaman dan hewan ternak  untuk Allah sambil berkata menurut persangkaan mereka  "" Ini untuk Allah dan yang ini untuk berhala-berhala kami . "" Bagian yang ( disediakan ) untuk berhala-berhala mereka tidak akan sampai kepada Allah  sedangkan bagian yang ( disediakan ) untuk Allah akan sampai pada berhala-berhala mereka ."	Allah	http://www.wikidata.org/entity/Q2095353
1036	Semua makanan halal bagi Bani Israil  kecuali makanan yang diharamkan oleh Israil ( Ya'qub ) atas dirinya sebelum Taurat diturunkan .	Bani Israil	http://www.wikidata.org/entity/Q2605404
1036	Semua makanan halal bagi Bani Israil  kecuali makanan yang diharamkan oleh Israil ( Ya'qub ) atas dirinya sebelum Taurat diturunkan .	Israil	http://www.wikidata.org/entity/Q2513598
1036	Semua makanan halal bagi Bani Israil  kecuali makanan yang diharamkan oleh Israil ( Ya'qub ) atas dirinya sebelum Taurat diturunkan .	Ya'qub	http://www.wikidata.org/entity/Q2513598
1036	Semua makanan halal bagi Bani Israil  kecuali makanan yang diharamkan oleh Israil ( Ya'qub ) atas dirinya sebelum Taurat diturunkan .	Taurat	http://www.wikidata.org/entity/Q2383104
293	"( Allah ) yang menciptakan segala yang ada di bumi untukmu  kemudian Dia menuju ke langit  lalu Dia menyempurnakannya menjadi tujuh langit . Dia Maha Mengetahui segala sesuatu . ( Ingatlah ) ketika Tuhanmu berfirman kepada para malaikat  "" Aku hendak menjadikan khalifah di bumi . "" Mereka berkata  "" Apakah Engkau hendak menjadikan orang yang merusak dan menumpahkan darah di sana  sedangkan kami bertasbih memuji-Mu dan menyucikan nama-Mu ? """	Allah	http://www.wikidata.org/entity/Q2095353
293	"( Allah ) yang menciptakan segala yang ada di bumi untukmu  kemudian Dia menuju ke langit  lalu Dia menyempurnakannya menjadi tujuh langit . Dia Maha Mengetahui segala sesuatu . ( Ingatlah ) ketika Tuhanmu berfirman kepada para malaikat  "" Aku hendak menjadikan khalifah di bumi . "" Mereka berkata  "" Apakah Engkau hendak menjadikan orang yang merusak dan menumpahkan darah di sana  sedangkan kami bertasbih memuji-Mu dan menyucikan nama-Mu ? """	bumi	http://www.wikidata.org/entity/Q2
293	"( Allah ) yang menciptakan segala yang ada di bumi untukmu  kemudian Dia menuju ke langit  lalu Dia menyempurnakannya menjadi tujuh langit . Dia Maha Mengetahui segala sesuatu . ( Ingatlah ) ketika Tuhanmu berfirman kepada para malaikat  "" Aku hendak menjadikan khalifah di bumi . "" Mereka berkata  "" Apakah Engkau hendak menjadikan orang yang merusak dan menumpahkan darah di sana  sedangkan kami bertasbih memuji-Mu dan menyucikan nama-Mu ? """	bumi	http://www.wikidata.org/entity/Q2
2266	Sungguh  Kami telah mendatangkan kepada mereka Kitab ( Al-Qur'an ) yang telah Kami jelaskan secara terperinci atas dasar pengetahuan sebagai petunjuk dan rahmat bagi orang-orang yang beriman .	Al-Qur'an	http://www.wikidata.org/entity/Q428
386	Engkau ( Nabi Muhammad ) sungguh-sungguh akan mendapati mereka ( orang-orang Yahudi ) sebagai manusia yang paling tamak akan kehidupan ( dunia )  bahkan ( lebih tamak ) daripada orang-orang musyrik .	Muhammad	http://www.wikidata.org/entity/Q9458
386	Engkau ( Nabi Muhammad ) sungguh-sungguh akan mendapati mereka ( orang-orang Yahudi ) sebagai manusia yang paling tamak akan kehidupan ( dunia )  bahkan ( lebih tamak ) daripada orang-orang musyrik .	orang-orang Yahudi	http://www.wikidata.org/entity/Q7325
910	Sesungguhnya orang-orang yang kufur  tidak akan berguna bagi mereka sedikit pun harta benda dan anak-anak mereka ( untuk menyelamatkan diri ) dari ( azab ) Allah .	Allah	http://www.wikidata.org/entity/Q2095353
77	Kami membagi mereka ( Bani Israil ) menjadi dua belas suku yang tiap-tiap mereka berjumlah besar .	Bani Israil	http://www.wikidata.org/entity/Q2605404
924	"Allah Maha Melihat hamba-hamba-Nya . ( Yaitu ) orang-orang yang berdoa  "" Wahai Tuhan kami  sesungguhnya kami benar-benar telah beriman ."	Allah	http://www.wikidata.org/entity/Q2095353
1961	Siapa yang dikehendaki Allah ( dalam kesesatan )  niscaya disesatkan-Nya .	Allah	http://www.wikidata.org/entity/Q2095353
2607	"Janganlah kamu mengatakan terhadap apa yang diucapkan oleh lidahmu secara bohong  "" Ini halal dan ini haram  "" untuk mengada-adakan kebohongan terhadap Allah ."	Allah	http://www.wikidata.org/entity/Q2095353
1891	"Mereka ( para rasul ) menjawab  "" Kami tidak tahu ( tentang itu ) . Sesungguhnya Engkaulah Yang Maha Mengetahui segala yang gaib . "" ( Ingatlah ) ketika Allah berfirman  "" Wahai Isa putra Maryam  ingatlah nikmat-Ku kepadamu dan kepada ibumu sewaktu Aku menguatkanmu dengan Ruhulkudus ."	Yang Maha Mengetahui segala yang gaib	http://www.wikidata.org/entity/Q2095353
1891	"Mereka ( para rasul ) menjawab  "" Kami tidak tahu ( tentang itu ) . Sesungguhnya Engkaulah Yang Maha Mengetahui segala yang gaib . "" ( Ingatlah ) ketika Allah berfirman  "" Wahai Isa putra Maryam  ingatlah nikmat-Ku kepadamu dan kepada ibumu sewaktu Aku menguatkanmu dengan Ruhulkudus ."	Allah	http://www.wikidata.org/entity/Q2095353
1891	"Mereka ( para rasul ) menjawab  "" Kami tidak tahu ( tentang itu ) . Sesungguhnya Engkaulah Yang Maha Mengetahui segala yang gaib . "" ( Ingatlah ) ketika Allah berfirman  "" Wahai Isa putra Maryam  ingatlah nikmat-Ku kepadamu dan kepada ibumu sewaktu Aku menguatkanmu dengan Ruhulkudus ."	Isa putra Maryam	http://www.wikidata.org/entity/Q51664
1891	"Mereka ( para rasul ) menjawab  "" Kami tidak tahu ( tentang itu ) . Sesungguhnya Engkaulah Yang Maha Mengetahui segala yang gaib . "" ( Ingatlah ) ketika Allah berfirman  "" Wahai Isa putra Maryam  ingatlah nikmat-Ku kepadamu dan kepada ibumu sewaktu Aku menguatkanmu dengan Ruhulkudus ."	Ruhulkudus	http://www.wikidata.org/entity/Q3467762
2315	Jangan ( pula ) berbuat kerusakan di bumi setelah perbaikannya .	bumi	http://www.wikidata.org/entity/Q2
1168	Sungguh  Allah benar-benar telah memberi karunia kepada orang-orang mukmin ketika ( Dia ) mengutus di tengah-tengah mereka seorang Rasul ( Muhammad ) dari kalangan mereka sendiri yang membacakan kepada mereka ayat-ayat-Nya  menyucikan ( jiwa ) mereka  dan mengajarkan kepada mereka Kitab Suci ( Al-Qur'an ) dan hikmah .	Allah	http://www.wikidata.org/entity/Q2095353
1168	Sungguh  Allah benar-benar telah memberi karunia kepada orang-orang mukmin ketika ( Dia ) mengutus di tengah-tengah mereka seorang Rasul ( Muhammad ) dari kalangan mereka sendiri yang membacakan kepada mereka ayat-ayat-Nya  menyucikan ( jiwa ) mereka  dan mengajarkan kepada mereka Kitab Suci ( Al-Qur'an ) dan hikmah .	Muhammad	http://www.wikidata.org/entity/Q9458
1168	Sungguh  Allah benar-benar telah memberi karunia kepada orang-orang mukmin ketika ( Dia ) mengutus di tengah-tengah mereka seorang Rasul ( Muhammad ) dari kalangan mereka sendiri yang membacakan kepada mereka ayat-ayat-Nya  menyucikan ( jiwa ) mereka  dan mengajarkan kepada mereka Kitab Suci ( Al-Qur'an ) dan hikmah .	Al-Qur'an	http://www.wikidata.org/entity/Q428
490	Sesungguhnya Allah Mahakuasa atas segala sesuatu .	Allah	http://www.wikidata.org/entity/Q2095353
372	Kami juga telah menganugerahkan kepada Isa  putra Maryam  bukti-bukti kebenaran  serta Kami perkuat dia dengan Ruhulkudus ( Jibril ) .	Isa	http://www.wikidata.org/entity/Q51664
372	Kami juga telah menganugerahkan kepada Isa  putra Maryam  bukti-bukti kebenaran  serta Kami perkuat dia dengan Ruhulkudus ( Jibril ) .	Maryam	http://www.wikidata.org/entity/Q1478857
372	Kami juga telah menganugerahkan kepada Isa  putra Maryam  bukti-bukti kebenaran  serta Kami perkuat dia dengan Ruhulkudus ( Jibril ) .	Ruhulkudus	http://www.wikidata.org/entity/Q3467762
372	Kami juga telah menganugerahkan kepada Isa  putra Maryam  bukti-bukti kebenaran  serta Kami perkuat dia dengan Ruhulkudus ( Jibril ) .	Jibril	http://www.wikidata.org/entity/Q3467762
832	Bagi orang-orang zalim tidak ada satu pun penolong ( dari azab Allah ) .	Allah	http://www.wikidata.org/entity/Q2095353
1997	Kemudian mereka ( hamba-hamba Allah ) dikembalikan kepada Allah  Penguasa mereka yang sebenarnya .	Allah	http://www.wikidata.org/entity/Q2095353
1997	Kemudian mereka ( hamba-hamba Allah ) dikembalikan kepada Allah  Penguasa mereka yang sebenarnya .	Allah	http://www.wikidata.org/entity/Q2095353
1232	Wahai orang-orang yang beriman  bersabarlah kamu  kuatkanlah kesabaranmu  tetaplah bersiap siaga di perbatasan ( negerimu )  dan bertakwalah kepada Allah agar kamu beruntung .	Allah	http://www.wikidata.org/entity/Q2095353
1320	Janganlah kamu berangan-angan ( iri hati ) terhadap apa yang telah dilebihkan Allah kepada sebagian kamu atas sebagian yang lain .	Allah	http://www.wikidata.org/entity/Q2095353
1633	Mereka pun tidak akan mendapatkan pelindung dan penolong selain Allah .	Allah	http://www.wikidata.org/entity/Q2095353
1461	Sesungguhnya Allah Maha Mengetahui apa yang kamu kerjakan .	Allah	http://www.wikidata.org/entity/Q2095353
2099	Jika engkau mengikuti ( kemauan ) kebanyakan orang ( kafir ) di bumi ini ( dalam urusan agama )  niscaya mereka akan menyesatkanmu dari jalan Allah .	bumi	http://www.wikidata.org/entity/Q2
2099	Jika engkau mengikuti ( kemauan ) kebanyakan orang ( kafir ) di bumi ini ( dalam urusan agama )  niscaya mereka akan menyesatkanmu dari jalan Allah .	Allah	http://www.wikidata.org/entity/Q2095353
2247	"Mereka ( orang-orang musyrik ) menjawab  "" Semuanya telah lenyap dari kami . "" Mereka memberikan kesaksian terhadap diri mereka sendiri bahwa mereka adalah orang-orang kafir . Allah berfirman  "" Masuklah kamu ke dalam api neraka bersama umat-umat yang telah berlalu sebelum kamu dari ( golongan ) jin dan manusia . "" Setiap kali suatu umat masuk  dia melaknat saudaranya  sehingga apabila mereka telah masuk semuanya  berkatalah orang yang ( masuk ) belakangan ( kepada ) orang yang ( masuk ) terlebih dahulu  "" Ya Tuhan kami  mereka telah menyesatkan kami ."	Allah	http://www.wikidata.org/entity/Q2095353
1045	"( memang ) menghendakinya ( jalan Allah itu ) menjadi bengkok  sedangkan kamu menyaksikan . Allah tidak lengah terhadap apa yang kamu kerjakan . "" Wahai orang-orang yang beriman  jika kamu mengikuti segolongan dari orang yang diberi Alkitab  niscaya mereka akan mengembalikan kamu menjadi orang-orang kafir setelah beriman ."	Allah	http://www.wikidata.org/entity/Q2095353
1045	"( memang ) menghendakinya ( jalan Allah itu ) menjadi bengkok  sedangkan kamu menyaksikan . Allah tidak lengah terhadap apa yang kamu kerjakan . "" Wahai orang-orang yang beriman  jika kamu mengikuti segolongan dari orang yang diberi Alkitab  niscaya mereka akan mengembalikan kamu menjadi orang-orang kafir setelah beriman ."	Allah	http://www.wikidata.org/entity/Q2095353
967	"Padahal  engkau tidak bersama mereka ketika mereka melemparkan pena mereka ( untuk mengundi ) siapa di antara mereka yang akan memelihara Maryam dan engkau tidak bersama mereka ketika mereka bersengketa . ( Ingatlah ) ketika Malaikat ( Jibril ) berkata  "" Wahai Maryam  sesungguhnya Allah menyampaikan kabar gembira kepadamu tentang ( kelahiran anak yang diciptakan ) dengan kalimat dari-Nya  namanya Isa Almasih putra Maryam  seorang terkemuka di dunia dan di akhirat serta termasuk orang-orang yang didekatkan ( kepada Allah ) ."	Maryam	http://www.wikidata.org/entity/Q1478857
967	"Padahal  engkau tidak bersama mereka ketika mereka melemparkan pena mereka ( untuk mengundi ) siapa di antara mereka yang akan memelihara Maryam dan engkau tidak bersama mereka ketika mereka bersengketa . ( Ingatlah ) ketika Malaikat ( Jibril ) berkata  "" Wahai Maryam  sesungguhnya Allah menyampaikan kabar gembira kepadamu tentang ( kelahiran anak yang diciptakan ) dengan kalimat dari-Nya  namanya Isa Almasih putra Maryam  seorang terkemuka di dunia dan di akhirat serta termasuk orang-orang yang didekatkan ( kepada Allah ) ."	Jibril	http://www.wikidata.org/entity/Q3467762
967	"Padahal  engkau tidak bersama mereka ketika mereka melemparkan pena mereka ( untuk mengundi ) siapa di antara mereka yang akan memelihara Maryam dan engkau tidak bersama mereka ketika mereka bersengketa . ( Ingatlah ) ketika Malaikat ( Jibril ) berkata  "" Wahai Maryam  sesungguhnya Allah menyampaikan kabar gembira kepadamu tentang ( kelahiran anak yang diciptakan ) dengan kalimat dari-Nya  namanya Isa Almasih putra Maryam  seorang terkemuka di dunia dan di akhirat serta termasuk orang-orang yang didekatkan ( kepada Allah ) ."	Maryam	http://www.wikidata.org/entity/Q1478857
967	"Padahal  engkau tidak bersama mereka ketika mereka melemparkan pena mereka ( untuk mengundi ) siapa di antara mereka yang akan memelihara Maryam dan engkau tidak bersama mereka ketika mereka bersengketa . ( Ingatlah ) ketika Malaikat ( Jibril ) berkata  "" Wahai Maryam  sesungguhnya Allah menyampaikan kabar gembira kepadamu tentang ( kelahiran anak yang diciptakan ) dengan kalimat dari-Nya  namanya Isa Almasih putra Maryam  seorang terkemuka di dunia dan di akhirat serta termasuk orang-orang yang didekatkan ( kepada Allah ) ."	Allah	http://www.wikidata.org/entity/Q2095353
967	"Padahal  engkau tidak bersama mereka ketika mereka melemparkan pena mereka ( untuk mengundi ) siapa di antara mereka yang akan memelihara Maryam dan engkau tidak bersama mereka ketika mereka bersengketa . ( Ingatlah ) ketika Malaikat ( Jibril ) berkata  "" Wahai Maryam  sesungguhnya Allah menyampaikan kabar gembira kepadamu tentang ( kelahiran anak yang diciptakan ) dengan kalimat dari-Nya  namanya Isa Almasih putra Maryam  seorang terkemuka di dunia dan di akhirat serta termasuk orang-orang yang didekatkan ( kepada Allah ) ."	Isa Almasih putra Maryam	http://www.wikidata.org/entity/Q51664
967	"Padahal  engkau tidak bersama mereka ketika mereka melemparkan pena mereka ( untuk mengundi ) siapa di antara mereka yang akan memelihara Maryam dan engkau tidak bersama mereka ketika mereka bersengketa . ( Ingatlah ) ketika Malaikat ( Jibril ) berkata  "" Wahai Maryam  sesungguhnya Allah menyampaikan kabar gembira kepadamu tentang ( kelahiran anak yang diciptakan ) dengan kalimat dari-Nya  namanya Isa Almasih putra Maryam  seorang terkemuka di dunia dan di akhirat serta termasuk orang-orang yang didekatkan ( kepada Allah ) ."	Allah	http://www.wikidata.org/entity/Q2095353
744	"Allah berfirman kepada mereka  "" Matilah kamu ! """	Allah	http://www.wikidata.org/entity/Q2095353
2120	Begitulah Allah menimpakan siksa kepada orang-orang yang tidak beriman .	Allah	http://www.wikidata.org/entity/Q2095353
1673	Bertakwalah kepada Allah dan hanya kepada Allahlah hendaknya orang-orang mukmin itu bertawakal .	Allah	http://www.wikidata.org/entity/Q2095353
1738	Mereka ( orang-orang Yahudi itu ) sangat suka mendengar berita bohong lagi banyak memakan makanan yang haram .	orang-orang Yahudi	http://www.wikidata.org/entity/Q7325
26	"Jika engkau dapat menghilangkan azab itu dari kami  niscaya kami akan beriman kepadamu dan pasti akan kami biarkan Bani Israil pergi bersamamu . "" Namun  setelah Kami hilangkan azab itu dari mereka hingga batas waktu yang harus mereka penuhi  ternyata mereka ingkar janji ."	Bani Israil	http://www.wikidata.org/entity/Q2605404
841	Engkau ( Nabi Muhammad ) mengenal mereka dari ciri-cirinya ( karena ) mereka tidak meminta secara paksa kepada orang lain .	Muhammad	http://www.wikidata.org/entity/Q9458
755	Sesungguhnya pada yang demikian itu benar-benar terdapat tanda ( kebesaran Allah ) bagimu jika kamu orang-orang mukmin .	Allah	http://www.wikidata.org/entity/Q2095353
41	"Setelah Musa sadar  dia berkata  "" Mahasuci Engkau ."	Musa	http://www.wikidata.org/entity/Q1990155
1515	Allah melaknatnya .	Allah	http://www.wikidata.org/entity/Q2095353
