sent_id	sentence	entity	uri
1548	Kehadiran Jokowi disambut langsung oleh Menteri Perhubungan Ignasius Jonan dan Gubernur Kalimantan Utara Irianto Lambrie.	Jokowi	http://www.wikidata.org/entity/Q3318231
1548	Kehadiran Jokowi disambut langsung oleh Menteri Perhubungan Ignasius Jonan dan Gubernur Kalimantan Utara Irianto Lambrie.	Ignasius Jonan	http://www.wikidata.org/entity/Q16182287
1548	Kehadiran Jokowi disambut langsung oleh Menteri Perhubungan Ignasius Jonan dan Gubernur Kalimantan Utara Irianto Lambrie.	Kalimantan Utara	http://www.wikidata.org/entity/Q3903
1548	Kehadiran Jokowi disambut langsung oleh Menteri Perhubungan Ignasius Jonan dan Gubernur Kalimantan Utara Irianto Lambrie.	Irianto Lambrie	http://www.wikidata.org/entity/Q3903
1124	Disney baru saja mengumumkan judul baru film tersebut adalah ' Star Wars : The Force Awaken '.	Disney	http://www.wikidata.org/entity/Q7414
7	Pasalnya, Federer dan Wawrinka jadi andalan Swiss dalam mencari trofi Piala Davis pertamanya dengan melawan Prancis pada pekan depan.	Federer	http://www.wikidata.org/entity/Q1426
7	Pasalnya, Federer dan Wawrinka jadi andalan Swiss dalam mencari trofi Piala Davis pertamanya dengan melawan Prancis pada pekan depan.	Wawrinka	http://www.wikidata.org/entity/Q193661
7	Pasalnya, Federer dan Wawrinka jadi andalan Swiss dalam mencari trofi Piala Davis pertamanya dengan melawan Prancis pada pekan depan.	Swiss	http://www.wikidata.org/entity/Q39
7	Pasalnya, Federer dan Wawrinka jadi andalan Swiss dalam mencari trofi Piala Davis pertamanya dengan melawan Prancis pada pekan depan.	Prancis	http://www.wikidata.org/entity/Q142
219	Jokowi langsung menuju Ambon City Center, salah satu pusat perbelanjaan di Ambon.	Jokowi	http://www.wikidata.org/entity/Q3318231
219	Jokowi langsung menuju Ambon City Center, salah satu pusat perbelanjaan di Ambon.	Ambon	http://www.wikidata.org/entity/Q18970
2000	Atas keberatan maskapai ini, Menhub Ignasius Jonan, imbuh Wisnu, bertanya kembali ke AirNav Indonesia.	Ignasius Jonan	http://www.wikidata.org/entity/Q16182287
2000	Atas keberatan maskapai ini, Menhub Ignasius Jonan, imbuh Wisnu, bertanya kembali ke AirNav Indonesia.	AirNav Indonesia	https://www.wikidata.org/wiki/Q25469674
1799	Akhir pekan ini Arsenal akan diuji West Ham United di Boleyn Ground, Sabtu (9/4/2016) malam WIB.	Arsenal	http://www.wikidata.org/entity/Q9617
1799	Akhir pekan ini Arsenal akan diuji West Ham United di Boleyn Ground, Sabtu (9/4/2016) malam WIB.	West Ham United	http://www.wikidata.org/entity/Q18747
1799	Akhir pekan ini Arsenal akan diuji West Ham United di Boleyn Ground, Sabtu (9/4/2016) malam WIB.	Boleyn Ground	http://www.wikidata.org/entity/Q330731
1698	Tak hanya menghasilkan film-film yang berkualitas, Disney pun kerap melahirkan soundtrack-soundtrack yang memorable.	Disney	http://www.wikidata.org/entity/Q2216535
1767	Selanjutnya, Risma menceritakan sejumlah program pembangunan yang telah dilakukannya di kota Surabaya baik pembangunan fisik maupun non fisik.	Risma	http://www.wikidata.org/entity/Q12522317
1767	Selanjutnya, Risma menceritakan sejumlah program pembangunan yang telah dilakukannya di kota Surabaya baik pembangunan fisik maupun non fisik.	Surabaya	http://www.wikidata.org/entity/Q11462
1575	Pengerjaan frontage road sisi barat kembali dilanjutkan khususnya depan Mapolda Jatim dan kampus Universitas Bhayangkara (Ubhara), yang sempat terkendala pembebasan lahan.	Jatim	https://www.wikidata.org/wiki/Q3586
1575	Pengerjaan frontage road sisi barat kembali dilanjutkan khususnya depan Mapolda Jatim dan kampus Universitas Bhayangkara (Ubhara), yang sempat terkendala pembebasan lahan.	Universitas Bhayangkara	http://www.wikidata.org/entity/Q12523302
1575	Pengerjaan frontage road sisi barat kembali dilanjutkan khususnya depan Mapolda Jatim dan kampus Universitas Bhayangkara (Ubhara), yang sempat terkendala pembebasan lahan.	Ubhara	http://www.wikidata.org/entity/Q12523302
1819	Penjualan smartphone Samsung melampaui Apple di kuartal pertama 2012, berdasarkan penelitian oleh biro riset Strategy Analytics.	Samsung	http://www.wikidata.org/entity/Q20716
1819	Penjualan smartphone Samsung melampaui Apple di kuartal pertama 2012, berdasarkan penelitian oleh biro riset Strategy Analytics.	Apple	http://www.wikidata.org/entity/Q312
519	Sosok Ahok yang populer dan kebijakannya yang tegas banyak disukai publik Jakarta.	Ahok	http://www.wikidata.org/entity/Q3701615
519	Sosok Ahok yang populer dan kebijakannya yang tegas banyak disukai publik Jakarta.	Jakarta	http://www.wikidata.org/entity/Q3630
1127	Pelanggan setia Indosat memiliki kesempatan untuk memenangkan 500 motor, 500 Blackberry, 500 HP Samsung, 500 HP Nokia, serta jutaan pulsa isi ulang secara langsung tanpa diundi.	Indosat	http://www.wikidata.org/entity/Q2393592
1127	Pelanggan setia Indosat memiliki kesempatan untuk memenangkan 500 motor, 500 Blackberry, 500 HP Samsung, 500 HP Nokia, serta jutaan pulsa isi ulang secara langsung tanpa diundi.	Blackberry	https://www.wikidata.org/wiki/Q502121
1127	Pelanggan setia Indosat memiliki kesempatan untuk memenangkan 500 motor, 500 Blackberry, 500 HP Samsung, 500 HP Nokia, serta jutaan pulsa isi ulang secara langsung tanpa diundi.	Samsung	http://www.wikidata.org/entity/Q20718
1127	Pelanggan setia Indosat memiliki kesempatan untuk memenangkan 500 motor, 500 Blackberry, 500 HP Samsung, 500 HP Nokia, serta jutaan pulsa isi ulang secara langsung tanpa diundi.	Nokia	http://www.wikidata.org/entity/Q1418
507	Rencananya, Indofood ini akan melantai di BEI sekitar Oktober mendatang.	Indofood	http://www.wikidata.org/entity/Q3930665
507	Rencananya, Indofood ini akan melantai di BEI sekitar Oktober mendatang.	BEI	http://www.wikidata.org/entity/Q1661737
1232	Statistik InfostradaLive menunjukkan, PSG kini tinggal memiliki 19 persen peluang maju ke babak berikutnya.	PSG	http://www.wikidata.org/entity/Q483020
1194	Film garapan Disney tersebut juga mengantarkan Vanessa Hudgens mendapat nominasi di kategori Bintang Film Perempuan Favorit.	Disney	http://www.wikidata.org/entity/Q7414
1194	Film garapan Disney tersebut juga mengantarkan Vanessa Hudgens mendapat nominasi di kategori Bintang Film Perempuan Favorit.	Vanessa Hudgens	http://www.wikidata.org/entity/Q123174
78	Kritikan diawali Adian Napitupulu yang menyebut Jonan tak konsisten dan tak bisa menciptakan keteduhan.	Adian Napitupulu	http://www.wikidata.org/entity/Q61483211
78	Kritikan diawali Adian Napitupulu yang menyebut Jonan tak konsisten dan tak bisa menciptakan keteduhan.	Jonan	http://www.wikidata.org/entity/Q16182287
233	Ahok tak mempermasalahkan teguran Jokowi karena menganggap hal itu sudah biasa dilakukan.	Ahok	http://www.wikidata.org/entity/Q3701615
233	Ahok tak mempermasalahkan teguran Jokowi karena menganggap hal itu sudah biasa dilakukan.	Jokowi	http://www.wikidata.org/entity/Q3318231
913	Kementerian Pemuda dan Olahraga berencana mengusulkan merevisi Instruksi Presiden Nomor 2 tahun 2016 tentang Dukungan Penyelenggaraan Asian Games XVIII Tahun 2018.	Kementerian Pemuda dan Olahraga	http://www.wikidata.org/entity/Q11047190
913	Kementerian Pemuda dan Olahraga berencana mengusulkan merevisi Instruksi Presiden Nomor 2 tahun 2016 tentang Dukungan Penyelenggaraan Asian Games XVIII Tahun 2018.	Asian Games XVIII Tahun 2018	http://www.wikidata.org/entity/Q1209909
809	Namun dari 10 pertemuannya dengan Federer, pemain nomor dua dunia itu baru menang satu kali.	Federer	http://www.wikidata.org/entity/Q1426
981	Menteri Perhubungan Ignasius Jonan menegur PT Angkasa Pura II karena kosongnya jabatan general manager (GM) Bandara Halim Perdanakusuma selama dua minggu.	Ignasius Jonan	http://www.wikidata.org/entity/Q16182287
981	Menteri Perhubungan Ignasius Jonan menegur PT Angkasa Pura II karena kosongnya jabatan general manager (GM) Bandara Halim Perdanakusuma selama dua minggu.	PT Angkasa Pura II	http://www.wikidata.org/entity/Q18821719
981	Menteri Perhubungan Ignasius Jonan menegur PT Angkasa Pura II karena kosongnya jabatan general manager (GM) Bandara Halim Perdanakusuma selama dua minggu.	Bandara Halim Perdanakusuma	http://www.wikidata.org/entity/Q1032934
164	Dari pantauan detikcom di berbagai daerah, 2 bulan menjelang kongres sudah banyak DPC dan DPD yang menyelenggarakan muscab dan musda.	detikcom	http://www.wikidata.org/entity/Q12481355
164	Dari pantauan detikcom di berbagai daerah, 2 bulan menjelang kongres sudah banyak DPC dan DPD yang menyelenggarakan muscab dan musda.	DPD	http://www.wikidata.org/entity/Q2118693
1950	Muktamar itu digelar oleh kepengurusan hasil Mukmatar Bandung sebelum PPP pecah.	Bandung	http://www.wikidata.org/entity/Q10389
1950	Muktamar itu digelar oleh kepengurusan hasil Mukmatar Bandung sebelum PPP pecah.	PPP	http://www.wikidata.org/entity/Q2669302
1511	Setelah menyatakan Ketua Umum PDIP Megawati Soekarnoputri masih layak jadi capres 2009, Badan Pemenangan Pemilu (Bapilu) PDIP mencetuskan paket pemilu.	PDIP	http://www.wikidata.org/entity/Q1186306
1511	Setelah menyatakan Ketua Umum PDIP Megawati Soekarnoputri masih layak jadi capres 2009, Badan Pemenangan Pemilu (Bapilu) PDIP mencetuskan paket pemilu.	Megawati Soekarnoputri	http://www.wikidata.org/entity/Q1186306
1511	Setelah menyatakan Ketua Umum PDIP Megawati Soekarnoputri masih layak jadi capres 2009, Badan Pemenangan Pemilu (Bapilu) PDIP mencetuskan paket pemilu.	PDIP	http://www.wikidata.org/entity/Q1186306
1803	Seperti diberitakan sebelumnya, sejumlah sumber di internal PAN menyebut ada lima nama calon menteri yang telah diajukan ke Presiden Jokowi.	PAN	http://www.wikidata.org/entity/Q2434365
1803	Seperti diberitakan sebelumnya, sejumlah sumber di internal PAN menyebut ada lima nama calon menteri yang telah diajukan ke Presiden Jokowi.	Jokowi	http://www.wikidata.org/entity/Q3318231
794	"Pilihan alternatifnya tadinya Pak Ahok, tapi ternyata Pak Ahok memilih jalur perseorangan.	Ahok	http://www.wikidata.org/entity/Q3701615
794	"Pilihan alternatifnya tadinya Pak Ahok, tapi ternyata Pak Ahok memilih jalur perseorangan.	Ahok	http://www.wikidata.org/entity/Q3701615
801	Saya rasa masih banyak putra bangsa yang bisa gantikan dia," tutur anggota Komisi VII DPR itu.	DPR	http://www.wikidata.org/entity/Q2670027
1397	Siapa sebenarnya parpol pendukung Jokowi yang mau merebut menteri PKB? Saya	Jokowi	http://www.wikidata.org/entity/Q3318231
1397	Siapa sebenarnya parpol pendukung Jokowi yang mau merebut menteri PKB? Saya	PKB	http://www.wikidata.org/entity/Q1257317
1583	"Masih akan ada kejutan-kejutan, tapi saya berharap kejutan-kejutan itu akan didapat tim-tim lain dan kami bisa memenangi tujuh pertandingan sisa untuk jadi juara," kata Gabriel.	Gabriel	http://www.wikidata.org/entity/Q14602686
140	Menhub Ignasius Jonan mempersilakan bila para sopir taksi berdemonstrasi.	Ignasius Jonan	http://www.wikidata.org/entity/Q16182287
1626	Direktur Indofood Franciscus Welirang bahkan menegaskan, isu negatif yang menimpa Indomie menunjukkan produk tersebut dipandang baik oleh masyarakat internasional, sehingga sangat potensial untuk ekspor.	Indofood	http://www.wikidata.org/entity/Q3930665
1626	Direktur Indofood Franciscus Welirang bahkan menegaskan, isu negatif yang menimpa Indomie menunjukkan produk tersebut dipandang baik oleh masyarakat internasional, sehingga sangat potensial untuk ekspor.	Franciscus Welirang	http://www.wikidata.org/entity/Q3930665
1658	Gol tim tuan rumah dibukukan oleh Zlatan Ibrahimovic dan Rabiot.	Zlatan Ibrahimovic	http://www.wikidata.org/entity/Q46896
1658	Gol tim tuan rumah dibukukan oleh Zlatan Ibrahimovic dan Rabiot.	Rabiot	http://www.wikidata.org/entity/Q18962
1770	Sampai saat ini sudah hampir satu tahun PAN bergabung, kita santai-santai saja," ungkap Ketua DPP Yandri Susanto.	PAN	http://www.wikidata.org/entity/Q2434365
1770	Sampai saat ini sudah hampir satu tahun PAN bergabung, kita santai-santai saja," ungkap Ketua DPP Yandri Susanto.	Yandri Susanto	http://www.wikidata.org/entity/Q96989494
1604	Gaung kinerja Wali Kota Surabaya Tri Rismaharini juga terdengar di luar negeri.	Surabaya	http://www.wikidata.org/entity/Q11462
1604	Gaung kinerja Wali Kota Surabaya Tri Rismaharini juga terdengar di luar negeri.	Tri Rismaharini	http://www.wikidata.org/entity/Q11462
522	Bantaeng juga mendapatkan Otonomi Award dan Innovative Government Award (IGA) tahun 2013 yang diadakan Kementerian Dalam Negeri.	Bantaeng	http://www.wikidata.org/entity/Q14590
522	Bantaeng juga mendapatkan Otonomi Award dan Innovative Government Award (IGA) tahun 2013 yang diadakan Kementerian Dalam Negeri.	Kementerian Dalam Negeri	http://www.wikidata.org/entity/Q6867142
335	Saya percaya kepada pelatih saya dan para pemain saya dan saya yakin kami akan melakukannya di leg kedua," ujar Al-Khelaifi kepada PSG TV.	Al-Khelaifi	http://www.wikidata.org/entity/Q776008
335	Saya percaya kepada pelatih saya dan para pemain saya dan saya yakin kami akan melakukannya di leg kedua," ujar Al-Khelaifi kepada PSG TV.	PSG	http://www.wikidata.org/entity/Q483020
87	Lea Iacocca mampu secara cepat membenahi Chrysler karena dia mempunyai wewenang penuh melakukan konsolidasi, termasuk membawa beberapa kolega lamanya dari Ford.	Lea Iacocca	http://www.wikidata.org/entity/Q281847
87	Lea Iacocca mampu secara cepat membenahi Chrysler karena dia mempunyai wewenang penuh melakukan konsolidasi, termasuk membawa beberapa kolega lamanya dari Ford.	Chrysler	http://www.wikidata.org/entity/Q29610
87	Lea Iacocca mampu secara cepat membenahi Chrysler karena dia mempunyai wewenang penuh melakukan konsolidasi, termasuk membawa beberapa kolega lamanya dari Ford.	Ford	http://www.wikidata.org/entity/Q44294
691	LRT Jakarta nantinya harus terintegrasi dengan MRT, busway dan commuter line.	LRT	http://www.wikidata.org/entity/Q1268865
691	LRT Jakarta nantinya harus terintegrasi dengan MRT, busway dan commuter line.	Jakarta	http://www.wikidata.org/entity/Q1268865
1226	Seiring waktu, bandara ini berperan penting bagi pembangunan dan perekonomian di Kalimantan Timur," ujar Irianto Lambrie dalam sambutannya.	Kalimantan Timur	http://www.wikidata.org/entity/Q3899
1226	Seiring waktu, bandara ini berperan penting bagi pembangunan dan perekonomian di Kalimantan Timur," ujar Irianto Lambrie dalam sambutannya.	Irianto Lambrie	http://www.wikidata.org/entity/Q12486769
1105	Yakni jelang akhir episode ketika Yoo Si Jin (diperankan oleh Song Joong Ki) menanggalkan seragam tentaranya untuk menyelamatkan Kang Mo Yeon (diperankan oleh Song Hye Kyo).	Song Joong Ki	http://www.wikidata.org/entity/Q485517
1105	Yakni jelang akhir episode ketika Yoo Si Jin (diperankan oleh Song Joong Ki) menanggalkan seragam tentaranya untuk menyelamatkan Kang Mo Yeon (diperankan oleh Song Hye Kyo).	Song Hye Kyo	http://www.wikidata.org/entity/Q1080180
1866	Lalu, lanjutnya, pintu masuk lain adalah Batam, Jakarta, Tanjung Balailai Karimun, Bandung dan Medan.	Batam	http://www.wikidata.org/entity/Q10103
1866	Lalu, lanjutnya, pintu masuk lain adalah Batam, Jakarta, Tanjung Balailai Karimun, Bandung dan Medan.	Jakarta	http://www.wikidata.org/entity/Q3630
1866	Lalu, lanjutnya, pintu masuk lain adalah Batam, Jakarta, Tanjung Balailai Karimun, Bandung dan Medan.	Tanjung Balailai Karimun	http://www.wikidata.org/entity/Q4271751
1866	Lalu, lanjutnya, pintu masuk lain adalah Batam, Jakarta, Tanjung Balailai Karimun, Bandung dan Medan.	Bandung	http://www.wikidata.org/entity/Q10389
1866	Lalu, lanjutnya, pintu masuk lain adalah Batam, Jakarta, Tanjung Balailai Karimun, Bandung dan Medan.	Medan	http://www.wikidata.org/entity/Q5972
1503	Melihat kinerja Risma, Khalid menyebut adanya peluang kerjasama pemerintah Malaysia dengan Pemkot Surabaya juga kota-kota lain di Indonesia.	Risma	http://www.wikidata.org/entity/Q12522317
1503	Melihat kinerja Risma, Khalid menyebut adanya peluang kerjasama pemerintah Malaysia dengan Pemkot Surabaya juga kota-kota lain di Indonesia.	Malaysia	http://www.wikidata.org/entity/Q833
1503	Melihat kinerja Risma, Khalid menyebut adanya peluang kerjasama pemerintah Malaysia dengan Pemkot Surabaya juga kota-kota lain di Indonesia.	Pemkot Surabaya	https://www.wikidata.org/wiki/Q28723690
1503	Melihat kinerja Risma, Khalid menyebut adanya peluang kerjasama pemerintah Malaysia dengan Pemkot Surabaya juga kota-kota lain di Indonesia.	Indonesia	http://www.wikidata.org/entity/Q252
1651	Rafael Nadal akan menghadapi Novak Djokovic, sementara Roger Federer masih harus menunggu lawan.	Rafael Nadal	http://www.wikidata.org/entity/Q10132
1651	Rafael Nadal akan menghadapi Novak Djokovic, sementara Roger Federer masih harus menunggu lawan.	Novak Djokovic	http://www.wikidata.org/entity/Q5812
1651	Rafael Nadal akan menghadapi Novak Djokovic, sementara Roger Federer masih harus menunggu lawan.	Roger Federer	http://www.wikidata.org/entity/Q1426
1598	Sementara itu Stoke dan Liverpool malah harus saling berhadapan di Anfield.	Stoke	http://www.wikidata.org/entity/Q18736
1598	Sementara itu Stoke dan Liverpool malah harus saling berhadapan di Anfield.	Liverpool	http://www.wikidata.org/entity/Q1130849
1598	Sementara itu Stoke dan Liverpool malah harus saling berhadapan di Anfield.	Anfield	http://www.wikidata.org/entity/Q45671
1010	Terkait permintaan pemulihan aset, Jaksa Agung Prasetyo menyetujui dan akan melakukan pendampingan.	Prasetyo	http://www.wikidata.org/entity/Q19747237
1525	Menurut Samsung, W510 merupakan ponsel pertama Samsung yang dibuat dari jagung.	Samsung	http://www.wikidata.org/entity/Q20716
1525	Menurut Samsung, W510 merupakan ponsel pertama Samsung yang dibuat dari jagung.	Samsung	http://www.wikidata.org/entity/Q20716
643	Alasan lain, yaitu kebijakan Penyertaan Modal Negara (PMN) untuk BUMN yang menjadi kritikan untuk Rini.	BUMN	http://www.wikidata.org/entity/Q270791
643	Alasan lain, yaitu kebijakan Penyertaan Modal Negara (PMN) untuk BUMN yang menjadi kritikan untuk Rini.	Rini	http://www.wikidata.org/entity/Q6856490
1368	Ahok juga yakin, meski pembangunannya telat tapi LRT Jakarta akan selesai sebelum pelaksanaan Asian Games 2018.	Ahok	http://www.wikidata.org/entity/Q3701615
1368	Ahok juga yakin, meski pembangunannya telat tapi LRT Jakarta akan selesai sebelum pelaksanaan Asian Games 2018.	Jakarta	http://www.wikidata.org/entity/Q3630
